,unique.code,S_C,S_SC,S_L,S_S,longitude,latitude,year,season,Argentina.sialis,Aristostomias.scintillans,Bathophilus.flemingi,Bathylagoides.wesethi,Bathylagus.pacificus,Brosmophycis.marginata,Ceratoscopelus.townsendi,Chauliodus.macouni,Chromis.punctipinnis,Cololabis.saira,Diogenichthys.atlanticus,Diogenichthys.laternatus,Electrona.risso,Embassichthys.bathybius,Engraulis.mordax,Gempylidae,Girella.nigricans,Glyptocephalus.zachirus,Hemilepidotus.spinosus,Hippoglossina.stomata,Hypsypops.rubicundus,Icichthys.lockingtoni,Idiacanthus.antrostomus,Lampadena.urophaos,Leuroglossus.stilbius,Lipolagus.ochotensis,Loweina.rara,Lyopsetta.exilis,Medialuna.californiensis,Merluccius.productus,Microstoma,Microstomus.pacificus,Nansenia.candida,Nansenia.crassa,Notolychnus.valdiviae,Notoscopelus.resplendens,Ophiodon.elongatus,Oxylebius.pictus,Paralichthys.californicus,Parophrys.vetulus,Peprilus.simillimus,Pleuronichthys.coenosus,Pleuronichthys.decurrens,Pleuronichthys.verticalis,Protomyctophum.crockeri,Psettichthys.melanostictus,Pseudobathylagus.milleri,Sardinops.sagax,Scomber.japonicus,Scorpaenichthys.marmoratus,Sebastes.aurora,Sebastes.diploproa,Sebastes.goodei,Sebastes.jordani,Sebastes.levis,Sebastes.paucispinis,Seriola.lalandi,Sphyraena.argentea,Stenobrachius.leucopsarus,Stomias.atriventer,Symbolophorus.californiensis,Symbolophorus.evermanni,Symphurus.atricaudus,Tactostoma.macropus,Tarletonbeania.crenularis,Tetragonurus.cuvieri,Trachurus.symmetricus,Triphoturus.mexicanus,Zoarcoidei,Anguilliformes1,Gonostomatidae1,Sternoptychidae1,Vinciguerria1,Scopelarchidae1,Paralepididae1,Myctophum1,Diaphus1,Nannobrachium1,Hygophum1,Macrouridae1,Ophidiiformes1,Lampridiformes1,Melamphaidae1,Syngnathus1,Sebastes1,Scorpaena1,Sebastolobus1,Cottidae1,Agonidae1,Cyclopteridae1,Paralabrax1,Sciaenidae1,Labridae1,Chiasmodon1,Clinidae1,Hypsoblennius1,Gobiidae1,Citharichthys1,Pleuronichthys1
11562,90 60 1904 RL,1904,RL,90,60,-119.9583333,32.42,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049,0,0,0,0,0,0,0,0,0,242.490566,0,0,0,0,8.660377358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.660377358,8.660377358,0,0,0,0,8.660377358,8.660377358,0,0,0,0,0,0,8.660377358,0,0,0,8.660377358,0,8.660377358,0,0,0,8.660377358,0,0,8.660377358,0,0,0,207.8490566,0,0,0,0,0,0,0,0,0,0,0,0,8.660377358,0
11564,90 70 1904 RL,1904,RL,90,70,-120.6383333,32.08666667,2019,spring,0,0,0,0,0,0,0,0,0,0,8.962962963,0,0,0,3244.592593,0,0,0,0,0,0,0,0,0,53.77777778,17.92592593,0,0,0,35.85185185,8.962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,35.85185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92592593,0,0,0,8.962962963,0,0,0,0,0,8.962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566,90 80 1904 RL,1904,RL,90,80,-121.3133333,31.76,2019,spring,0,0,0,5.06,0,0,0,5.06,0,0,10.12,0,0,0,369.38,0,0,0,0,0,0,0,0,0,0,5.06,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.36,0,0,0,0,15.18,0,96.14,0,0,5.06,25.3,10.12,5.06,5.06,0,0,5.06,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,90 90 1904 RL,1904,RL,90,90,-121.99,31.42166667,2019,spring,0,0,0,28.42,0,0,4.06,0,0,0,4.06,0,0,0,52.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,12.18,48.72,0,0,44.66,24.36,28.42,0,4.06,0,8.12,4.06,0,0,0,0,8.12,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0
11569,93.3 100 1904 RL,1904,RL,93.3,100,-122.2583333,30.51166667,2019,spring,0,0,0,5.33,0,0,15.99,0,0,0,42.64,0,0,0,47.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,37.31,0,0,0,0,5.33,0,122.59,0,0,53.3,15.99,74.62,0,5.33,0,5.33,37.31,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,93.3 110 1904 RL,1904,RL,93.3,110,-122.9216667,30.18,2019,spring,0,4.55,0,0,0,0,13.65,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,9.1,9.1,77.35,0,0,54.6,27.3,195.65,4.55,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0
11571,93.3 120 1904 RL,1904,RL,93.3,120,-123.5966667,29.855,2019,spring,0,0,0,0,0,0,8.74,0,0,0,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,4.37,17.48,0,0,4.37,0,157.32,0,0,0,0,4.37,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11572,93.3 26.7 1904 RL,1904,RL,93.3,26.7,-117.3066667,32.95666667,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.92,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,19.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,87.84,0,0,0,4.88,0,0,4.88,0,0,0,0,4.88,0,0
11573,93.3 28 1904 RL,1904,RL,93.3,28,-117.3933333,32.915,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5665.212766,0,0,0,0,0,0,0,0,0,1444.680851,0,0,10.31914894,0,20.63829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.63829787,0,0,0,0,0,0,0,0,10.31914894,0,0,0,0,20.63829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.91489362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11574,93.3 30 1904 RL,1904,RL,93.3,30,-117.525,32.84833333,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,1030.3125,49.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4375,0,0,0,0,0,0,0,0,0,0,0,0,29.4375,0
11575,93.3 35 1904 RL,1904,RL,93.3,35,-117.875,32.68,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541.43,0,0,0,0,0,0,0,0,0,342.54,51.9,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,0,0,0,0,0,0,0,0,31.14,0,0,0,15.57,0,0,0,0,0,15.57,0,0,0,0,0,0,150.51,0,0,0,0,0,0,0,0,0,0,0,0,5.19,0
11576,93.3 40 1904 RL,1904,RL,93.3,40,-118.2116667,32.52,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.82,0,0,0,0,0,0,0,0,0,183.83,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.23,0,0,0,0,23.72,0,0,0,0,29.65,0,0,0,0,0,0,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11577,93.3 45 1904 RL,1904,RL,93.3,45,-118.5616667,32.34666667,2019,spring,0,0,0,0,0,0,0,0,0,0,0,17.56,0,0,109.75,0,0,0,0,0,0,0,0,0,131.7,35.12,0,0,0,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34,0,0,0,8.78,0,0,0,0,0,4.39,0,0,0,4.39,4.39,0,13.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11578,93.3 50 1904 RL,1904,RL,93.3,50,-118.8866667,32.18833333,2019,spring,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0,5.39,0,0,0,0,0,0,0,0,0,134.75,32.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.63,0,0,5.39,0,0,0,0,0,0,16.17,0,0,0,0,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,93.3 55 1904 RL,1904,RL,93.3,55,-119.235,32.015,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.31,0,0,0,0,0,0,0,0,0,109.34,19.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85,0,0,0,4.97,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,93.3 60 1904 RL,1904,RL,93.3,60,-119.5683333,31.84666667,2019,spring,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,90,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,10,5,0,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,93.3 70 1904 RL,1904,RL,93.3,70,-120.2433333,31.51666667,2019,spring,0,0,0,10.25490196,0,0,0,0,0,0,0,0,0,0,8111.627451,0,0,0,0,0,0,0,0,0,30.76470588,20.50980392,0,0,0,20.50980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.01960784,0,0,10.25490196,0,0,0,0,0,0,0,0,0,0,0,0,10.25490196,0,0,0,0,0,0,71.78431373,0,0,0,30.76470588,0,0,0,0,10.25490196,30.76470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11582,93.3 80 1904 RL,1904,RL,93.3,80,-120.9166667,31.18166667,2019,spring,0,0,0,66.3,0,0,0,0,0,0,5.1,5.1,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,40.8,0,0,30.6,15.3,56.1,0,0,5.1,10.2,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,93.3 90 1904 RL,1904,RL,93.3,90,-121.5783333,30.85833333,2019,spring,0,5.2,0,10.4,0,0,5.2,0,0,0,10.4,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,104,0,0,26,10.4,26,0,15.6,5.2,5.2,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11584,93.4 26.4 1904 RL,1904,RL,93.4,26.4,-117.2833333,32.94666667,2019,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11585,60 53 1804 SH,1804,SH,60,53,-123.1,37.845,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.64,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,12.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11586,60 60 1804 SH,1804,SH,60,60,-123.6066667,37.61333333,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.41666667,0,9.854166667,0,59.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.854166667,0,0,0,0,0,0,0,0,88.6875,0,9.854166667,0,0,404.0208333,0,0,0,0,0,68.97916667,0,0,0,0,0,0,9.854166667,0,0,0,0,59.125,19.70833333,0,0,0,0,0,0,9.854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,60 70 1804 SH,1804,SH,60,70,-124.3316667,37.28,2018,spring,0,0,0,0,10.36538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36538462,0,0,0,20.73076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73076923,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3846154,0,0,0,0,0,114.0192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11588,60 80 1804 SH,1804,SH,60,80,-125.0516667,36.94666667,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,9.7,0,19.4,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,60 90 1804 SH,1804,SH,60,90,-125.77,36.615,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,85.5,28.5,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11590,63.3 52 1804 SH,1804,SH,63.3,52,-122.62,37.30333333,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571429,0,0,0,0,0,9.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571429,9.428571429,0,0,0,0,0,0,0,0,0,0
11591,63.3 55 1804 SH,1804,SH,63.3,55,-122.8333333,37.20833333,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,67.8125,0,0,0,0,0,9.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.875,0,9.6875,0,0,0,0,0,0,0,0,0,0,0,0
11592,63.3 60 1804 SH,1804,SH,63.3,60,-123.1966667,37.04166667,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.42857143,0,0,0,29.75510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.918367347,0,0,9.918367347,0,0,0,0,0,0,0,0,0,0,69.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.918367347,19.83673469,0,0,0,0,0,0,0,0,9.918367347,0,0,0,0,0,0,0,0,0,0,0,0
11593,63.3 70 1804 SH,1804,SH,63.3,70,-123.9133333,36.70833333,2018,spring,0,0,0,10.14285714,0,0,0,10.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,81.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14285714,0,0,0,0,10.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11594,63.3 80 1804 SH,1804,SH,63.3,80,-124.6283333,36.375,2018,spring,0,0,0,0,0,0,0,9.711538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13461538,87.40384615,0,0,0,0,9.711538462,9.711538462,0,0,0,0,0,0,0,0,0,0,0,0,19.42307692,0,0,19.42307692,0,0,0,0,0,0,0,0,0,0,126.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.711538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,63.3 90 1804 SH,1804,SH,63.3,90,-125.34,36.04166667,2018,spring,0,0,0,0,0,0,0,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.14,0,0,0,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,0,0,9.34,0,0,0,0,0,0,0,0,0,0,84.06,0,0,0,0,0,65.38,0,0,0,0,0,0,0,0,0,9.34,0,102.74,37.36,0,0,0,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11596,66.7 50 1804 SH,1804,SH,66.7,50,-122.0566667,36.78666667,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11597,66.7 55 1804 SH,1804,SH,66.7,55,-122.4116667,36.62,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,23.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0
11598,66.7 60 1804 SH,1804,SH,66.7,60,-122.7716667,36.45,2018,spring,0,0,0,0,0,0,0,9.591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.591836735,0,0,19.18367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.73469388,0,0,0,0,0,9.591836735,0,0,0,0,0,0,0,0,0,0,0,0,9.591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11599,66.7 70 1804 SH,1804,SH,66.7,70,-123.485,36.12,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,93,0,0,0,27.9,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,0,0,0,0,0,0,0,9.3,0,0,344.1,0,0,0,0,0,65.1,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0,9.3,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0
11600,66.7 80 1804 SH,1804,SH,66.7,80,-124.1916667,35.78666667,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75510204,0,0,0,0,0,0,0,0,0,69.57142857,109.3265306,0,0,0,9.93877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87755102,0,0,0,0,0,0,0,0,0,0,0,0,0,437.3061224,0,0,0,0,0,19.87755102,0,0,0,0,0,0,0,0,0,0,0,0,29.81632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93877551,0
11601,66.7 90 1804 SH,1804,SH,66.7,90,-124.9033333,35.45333333,2018,spring,0,0,0,0,0,0,0,9.74,0,0,0,0,0,0,19.48,0,0,0,0,0,0,0,0,0,29.22,146.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,194.8,0,0,0,0,0,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48,0,0,0,19.48,0,0,0,0,0,0,0,0,0,0,0,0
11602,70 51 1804 SH,1804,SH,70,51,-121.7316667,36.18,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.764705882,0,0,19.52941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52941176,0,0,0,9.764705882,0,0,0,48.82352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,70 55 1804 SH,1804,SH,70,55,-122.01,36.04666667,2018,spring,0,0,0,0,10.62,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2,0,0,0,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604,70 60 1804 SH,1804,SH,70,60,-122.3633333,35.87833333,2018,spring,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,43.83,0,0,0,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,4.87,0,0,0,0,0,0,0,0,0,0,107.14,0,0,0,0,0,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0
11605,70 70 1804 SH,1804,SH,70,70,-123.0733333,35.54666667,2018,spring,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,27.72,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,9.24,0,0,0,0,0,0,0,0,0,0,73.92,0,0,0,0,0,27.72,0,0,0,0,0,0,0,0,0,0,0,0,27.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11606,70 80 1804 SH,1804,SH,70,80,-123.7783333,35.215,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.365384615,0,0,9.365384615,28.09615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.73076923,0,0,224.7692308,0,0,0,0,0,0,0,0,0,0,9.365384615,0,46.82692308,0,0,0,18.73076923,0,0,0,0,0,9.365384615,0,0,0,0,0,84.28846154,28.09615385,0,0,0,0,9.365384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11607,70 90 1804 SH,1804,SH,70,90,-124.4766667,34.88166667,2018,spring,16.66666667,0,0,25,0,0,0,8.333333333,0,0,25,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,8.333333333,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,91.66666667,0,0,0,0,0,0,0,0,0,0,16.66666667,0,66.66666667,0,0,0,25,0,0,0,0,0,16.66666667,0,0,16.66666667,8.333333333,0,16.66666667,150,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,73.3 50 1804 SH,1804,SH,73.3,50,-121.2633333,35.64333333,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0
11609,73.3 55 1804 SH,1804,SH,73.3,55,-121.6066667,35.47666667,2018,spring,0,0,0,0,0,0,0,9.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.470588235,47.35294118,0,0,0,9.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.470588235,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.88235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,73.3 60 1804 SH,1804,SH,73.3,60,-121.9616667,35.30833333,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,27.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.16,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11611,73.3 70 1804 SH,1804,SH,73.3,70,-122.6633333,34.97666667,2018,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,0,14.19,37.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,0,0,56.76,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612,73.3 80 1804 SH,1804,SH,73.3,80,-123.3633333,34.64166667,2018,spring,0,0,0,5.07,5.07,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.91,116.61,0,0,0,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,0,0,20.28,0,0,0,0,0,0,0,0,0,0,70.98,0,5.07,0,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,15.21,0,0,0,0,20.28,0,0,0,10.14,0,0,0,0,0,0,0,0,0,5.07,0,0
