Year,Month,BlockCode,SpeciesName,SpeciesCode,TotalPrice,CatchLbs
1969,7,500,"Mackerel, jack",55, , 
1969,7,508,"Anchovy, northern             ",110, , 
1969,7,508,"Mackerel, jack",55, , 
1969,7,510,"Mackerel, jack",55, , 
1969,7,511,"Mackerel, jack",55, , 
1969,7,517,"Mackerel, jack",55, , 
1969,7,518,"Mackerel, jack",55, , 
1969,7,526,"Anchovy, northern             ",110, , 
1969,7,526,"Mackerel, jack",55, , 
1969,7,532,"Mackerel, jack",55, , 
1969,7,540,"Mackerel, jack",55, , 
1969,7,600,"Anchovy, northern             ",110, , 
1969,7,680,"Mackerel, jack",55, , 
1969,7,683,"Anchovy, northern             ",110, , 
1969,7,684,"Mackerel, jack",55, , 
1969,7,685,"Mackerel, jack",55, , 
1969,7,700,"Anchovy, northern             ",110, , 
1969,7,700,"Mackerel, jack",55, , 
1969,7,700,"Mackerel, Pacific",51, , 
1969,7,700,"Sardine, Pacific              ",100, , 
1969,7,700,Yellowtail,40, , 
1969,7,702,"Mackerel, jack",55, , 
1969,7,707,"Mackerel, jack",55, , 
1969,7,708,"Mackerel, jack",55, , 
1969,7,709,"Mackerel, jack",55, , 
1969,7,718,"Mackerel, jack",55, , 
1969,7,719,"Anchovy, northern             ",110, , 
1969,7,719,"Mackerel, jack",55, , 
1969,7,719,"Mackerel, Pacific",51, , 
1969,7,719,"Sardine, Pacific              ",100, , 
1969,7,720,"Mackerel, jack",55, , 
1969,7,739,"Anchovy, northern             ",110, , 
1969,7,739,"Mackerel, jack",55, , 
1969,7,740,"Mackerel, jack",55, , 
1969,7,740,"Mackerel, Pacific",51, , 
1969,7,740,"Sardine, Pacific              ",100, , 
1969,7,741,"Mackerel, jack",55, , 
1969,7,741,"Mackerel, Pacific",51, , 
1969,7,756,"Mackerel, jack",55, , 
1969,7,757,"Mackerel, jack",55, , 
1969,7,761,"Mackerel, Pacific",51, , 
1969,7,762,"Mackerel, jack",55, , 
1969,7,762,"Mackerel, Pacific",51, , 
1969,7,801,Yellowtail,40, , 
1969,7,802,"Mackerel, jack",55, , 
1969,7,802,"Sardine, Pacific              ",100, , 
1969,7,807,"Mackerel, jack",55, , 
1969,7,807,"Mackerel, Pacific",51, , 
1969,7,842,"Mackerel, jack",55, , 
1969,7,842,"Mackerel, Pacific",51, , 
1969,7,842,"Sardine, Pacific              ",100, , 
1969,7,849,"Mackerel, jack",55, , 
1969,7,849,"Mackerel, Pacific",51, , 
1969,7,850,"Mackerel, jack",55, , 
1969,7,860,"Mackerel, Pacific",51, , 
1969,7,860,Yellowtail,40, , 
1969,7,862,Yellowtail,40, , 
1969,7,867,"Mackerel, jack",55, , 
1969,7,871,"Mackerel, jack",55, , 
1969,7,890,"Mackerel, jack",55, , 
1969,7,890,"Mackerel, Pacific",51, , 
1969,7,897,"Mackerel, jack",55, , 
1969,7,897,"Mackerel, Pacific",51, , 
1969,8,488,"Anchovy, northern             ",110, , 
1969,8,500,"Anchovy, northern             ",110, , 
1969,8,500,"Mackerel, jack",55, , 
1969,8,507,"Anchovy, northern             ",110, , 
1969,8,508,"Anchovy, northern             ",110, , 
1969,8,516,"Anchovy, northern             ",110, , 
1969,8,517,"Anchovy, northern             ",110, , 
1969,8,526,"Mackerel, jack",55, , 
1969,8,600,"Anchovy, northern             ",110, , 
1969,8,682,"Mackerel, Pacific",51, , 
1969,8,683,"Anchovy, northern             ",110, , 
1969,8,684,"Mackerel, jack",55, , 
1969,8,700,"Anchovy, northern             ",110, , 
1969,8,700,"Mackerel, jack",55, , 
1969,8,700,"Mackerel, Pacific",51, , 
1969,8,700,"Sardine, Pacific              ",100, , 
1969,8,700,Yellowtail,40, , 
1969,8,708,"Mackerel, jack",55, , 
1969,8,709,"Mackerel, jack",55, , 
1969,8,718,"Mackerel, jack",55, , 
1969,8,718,"Mackerel, Pacific",51, , 
1969,8,719,"Anchovy, northern             ",110, , 
1969,8,719,"Mackerel, jack",55, , 
1969,8,720,"Mackerel, jack",55, , 
1969,8,720,"Mackerel, Pacific",51, , 
1969,8,737,"Mackerel, jack",55, , 
1969,8,738,"Mackerel, jack",55, , 
1969,8,739,"Mackerel, jack",55, , 
1969,8,739,"Mackerel, Pacific",51, , 
1969,8,740,"Anchovy, northern             ",110, , 
1969,8,740,"Mackerel, jack",55, , 
1969,8,740,"Mackerel, Pacific",51, , 
1969,8,741,"Mackerel, jack",55, , 
1969,8,741,"Mackerel, Pacific",51, , 
1969,8,741,"Sardine, Pacific              ",100, , 
1969,8,756,"Mackerel, Pacific",51, , 
1969,8,761,"Mackerel, Pacific",51, , 
1969,8,765,Yellowtail,40, , 
1969,8,806,"Mackerel, Pacific",51, , 
1969,8,807,"Mackerel, jack",55, , 
1969,8,807,"Mackerel, Pacific",51, , 
1969,8,842,"Mackerel, jack",55, , 
1969,8,842,"Mackerel, Pacific",51, , 
1969,8,860,Yellowtail,40, , 
1969,8,867,"Mackerel, jack",55, , 
1969,8,867,"Mackerel, Pacific",51, , 
1969,8,867,"Sardine, Pacific              ",100, , 
1969,8,878,Yellowtail,40, , 
1969,8,890,"Mackerel, jack",55, , 
1969,8,897,"Mackerel, jack",55, , 
1969,9,488,"Anchovy, northern             ",110, , 
1969,9,508,"Anchovy, northern             ",110, , 
1969,9,508,"Mackerel, jack",55, , 
1969,9,516,"Anchovy, northern             ",110, , 
1969,9,517,"Anchovy, northern             ",110, , 
1969,9,526,"Anchovy, northern             ",110, , 
1969,9,526,"Mackerel, jack",55, , 
1969,9,652,"Mackerel, jack",55, , 
1969,9,653,"Anchovy, northern             ",110, , 
1969,9,667,"Anchovy, northern             ",110, , 
1969,9,668,"Anchovy, northern             ",110, , 
1969,9,669,"Anchovy, northern             ",110, , 
1969,9,670,"Anchovy, northern             ",110, , 
1969,9,680,"Mackerel, jack",55, , 
1969,9,680,"Mackerel, Pacific",51, , 
1969,9,680,"Sardine, Pacific              ",100, , 
1969,9,683,"Anchovy, northern             ",110, , 
1969,9,684,"Anchovy, northern             ",110, , 
1969,9,685,"Mackerel, jack",55, , 
1969,9,700,"Anchovy, northern             ",110, , 
1969,9,700,"Mackerel, jack",55, , 
1969,9,700,"Mackerel, Pacific",51, , 
1969,9,700,"Sardine, Pacific              ",100, , 
1969,9,700,Yellowtail,40, , 
1969,9,702,"Mackerel, Pacific",51, , 
1969,9,703,"Anchovy, northern             ",110, , 
1969,9,704,"Anchovy, northern             ",110, , 
1969,9,705,"Anchovy, northern             ",110, , 
1969,9,707,"Anchovy, northern             ",110, , 
1969,9,707,"Mackerel, jack",55, , 
1969,9,708,"Mackerel, jack",55, , 
1969,9,709,"Mackerel, jack",55, , 
1969,9,718,"Mackerel, jack",55, , 
1969,9,718,"Sardine, Pacific              ",100, , 
1969,9,719,"Anchovy, northern             ",110, , 
1969,9,719,"Mackerel, jack",55, , 
1969,9,719,"Mackerel, Pacific",51, , 
1969,9,719,"Sardine, Pacific              ",100, , 
1969,9,720,"Anchovy, northern             ",110, , 
1969,9,720,"Mackerel, jack",55, , 
1969,9,720,"Mackerel, Pacific",51, , 
1969,9,720,"Sardine, Pacific              ",100, , 
1969,9,721,"Anchovy, northern             ",110, , 
1969,9,722,"Anchovy, northern             ",110, , 
1969,9,737,"Mackerel, jack",55, , 
1969,9,739,"Mackerel, jack",55, , 
1969,9,739,"Mackerel, Pacific",51, , 
1969,9,739,"Sardine, Pacific              ",100, , 
1969,9,740,"Anchovy, northern             ",110, , 
1969,9,740,"Mackerel, jack",55, , 
1969,9,740,"Mackerel, Pacific",51, , 
1969,9,740,"Sardine, Pacific              ",100, , 
1969,9,741,"Anchovy, northern             ",110, , 
1969,9,741,"Mackerel, jack",55, , 
1969,9,741,"Mackerel, Pacific",51, , 
1969,9,741,"Sardine, Pacific              ",100, , 
1969,9,742,"Anchovy, northern             ",110, , 
1969,9,760,"Anchovy, northern             ",110, , 
1969,9,760,"Mackerel, Pacific",51, , 
1969,9,761,"Anchovy, northern             ",110, , 
1969,9,761,"Mackerel, jack",55, , 
1969,9,761,"Mackerel, Pacific",51, , 
1969,9,761,"Sardine, Pacific              ",100, , 
1969,9,762,"Anchovy, northern             ",110, , 
1969,9,762,"Mackerel, jack",55, , 
1969,9,765,"Mackerel, jack",55, , 
1969,9,765,"Mackerel, Pacific",51, , 
1969,9,765,Yellowtail,40, , 
1969,9,801,Yellowtail,40, , 
1969,9,805,"Anchovy, northern             ",110, , 
1969,9,806,"Anchovy, northern             ",110, , 
1969,9,807,"Mackerel, jack",55, , 
1969,9,807,"Mackerel, Pacific",51, , 
1969,9,808,"Anchovy, northern             ",110, , 
1969,9,822,Yellowtail,40, , 
1969,9,824,Yellowtail,40, , 
1969,9,828,"Mackerel, jack",55, , 
1969,9,829,"Mackerel, jack",55, , 
1969,9,842,Yellowtail,40, , 
1969,9,849,"Mackerel, jack",55, , 
1969,9,850,"Mackerel, jack",55, , 
1969,9,860,Yellowtail,40, , 
1969,9,866,"Mackerel, jack",55, , 
1969,9,867,"Mackerel, jack",55, , 
1969,9,867,"Mackerel, Pacific",51, , 
1969,9,888,"Mackerel, jack",55, , 
1969,9,889,"Mackerel, jack",55, , 
1969,9,890,"Mackerel, jack",55, , 
1969,9,897,"Mackerel, jack",55, , 
1969,9,897,"Mackerel, Pacific",51, , 
1970,1,664,"Mackerel, Pacific",51, , 
1970,1,665,"Anchovy, northern             ",110, , 
1970,1,665,"Mackerel, jack",55, , 
1970,1,665,"Mackerel, Pacific",51, , 
1970,1,666,"Anchovy, northern             ",110, , 
1970,1,668,"Anchovy, northern             ",110, , 
1970,1,669,"Anchovy, northern             ",110, , 
1970,1,683,"Anchovy, northern             ",110, , 
1970,1,683,"Mackerel, jack",55, , 
1970,1,684,"Anchovy, northern             ",110, , 
1970,1,684,"Mackerel, jack",55, , 
1970,1,700,"Anchovy, northern             ",110, , 
1970,1,700,"Mackerel, jack",55, , 
1970,1,700,"Mackerel, Pacific",51, , 
1970,1,700,"Sardine, Pacific              ",100, , 
1970,1,702,"Anchovy, northern             ",110, , 
1970,1,702,"Mackerel, jack",55, , 
1970,1,702,"Mackerel, Pacific",51, , 
1970,1,702,"Sardine, Pacific              ",100, , 
1970,1,703,"Anchovy, northern             ",110, , 
1970,1,706,"Mackerel, jack",55, , 
1970,1,708,"Mackerel, jack",55, , 
1970,1,719,"Anchovy, northern             ",110, , 
1970,1,719,"Sardine, Pacific              ",100, , 
1970,1,720,"Anchovy, northern             ",110, , 
1970,1,720,"Mackerel, jack",55, , 
1970,1,720,Yellowtail,40, , 
1970,1,721,"Anchovy, northern             ",110, , 
1970,1,722,"Anchovy, northern             ",110, , 
1970,1,723,"Anchovy, northern             ",110, , 
1970,1,739,"Anchovy, northern             ",110, , 
1970,1,739,"Sardine, Pacific              ",100, , 
1970,1,740,"Anchovy, northern             ",110, , 
1970,1,740,"Mackerel, jack",55, , 
1970,1,741,"Anchovy, northern             ",110, , 
1970,1,741,"Mackerel, jack",55, , 
1970,1,742,"Anchovy, northern             ",110, , 
1970,1,742,"Mackerel, jack",55, , 
1970,1,743,"Anchovy, northern             ",110, , 
1970,1,759,"Anchovy, northern             ",110, , 
1970,1,760,"Anchovy, northern             ",110, , 
1970,1,760,"Mackerel, jack",55, , 
1970,1,761,"Anchovy, northern             ",110, , 
1970,1,762,"Anchovy, northern             ",110, , 
1970,1,762,"Mackerel, jack",55, , 
1970,1,763,"Anchovy, northern             ",110, , 
1970,1,765,"Mackerel, jack",55, , 
1970,1,766,"Mackerel, jack",55, , 
1970,1,804,"Anchovy, northern             ",110, , 
1970,1,805,"Anchovy, northern             ",110, , 
1970,1,806,"Anchovy, northern             ",110, , 
1970,1,806,"Mackerel, jack",55, , 
1970,1,807,"Anchovy, northern             ",110, , 
1970,1,807,"Mackerel, jack",55, , 
1970,1,849,"Mackerel, jack",55, , 
1970,1,860,"Mackerel, Pacific",51, , 
1970,1,860,"Sardine, Pacific              ",100, , 
1970,1,860,Yellowtail,40, , 
1970,1,867,"Mackerel, jack",55, , 
1970,10,451,"Mackerel, jack",55, , 
1970,10,457,"Mackerel, jack",55, , 
1970,10,488,"Anchovy, northern             ",110, , 
1970,10,508,"Anchovy, northern             ",110, , 
1970,10,517,"Anchovy, northern             ",110, , 
1970,10,518,"Anchovy, northern             ",110, , 
1970,10,526,"Anchovy, northern             ",110, , 
1970,10,526,"Mackerel, jack",55, , 
1970,10,664,"Anchovy, northern             ",110, , 
1970,10,665,"Anchovy, northern             ",110, , 
1970,10,665,Yellowtail,40, , 
1970,10,666,"Anchovy, northern             ",110, , 
1970,10,682,"Anchovy, northern             ",110, , 
1970,10,682,"Mackerel, jack",55, , 
1970,10,683,"Anchovy, northern             ",110, , 
1970,10,685,"Anchovy, northern             ",110, , 
1970,10,686,"Mackerel, jack",55, , 
1970,10,700,"Anchovy, northern             ",110, , 
1970,10,700,"Mackerel, jack",55, , 
1970,10,700,Yellowtail,40, , 
1970,10,701,Yellowtail,40, , 
1970,10,702,"Anchovy, northern             ",110, , 
1970,10,703,"Anchovy, northern             ",110, , 
1970,10,704,"Anchovy, northern             ",110, , 
1970,10,705,"Anchovy, northern             ",110, , 
1970,10,708,"Mackerel, jack",55, , 
1970,10,709,"Mackerel, jack",55, , 
1970,10,718,"Anchovy, northern             ",110, , 
1970,10,718,"Mackerel, jack",55, , 
1970,10,719,"Anchovy, northern             ",110, , 
1970,10,719,"Mackerel, jack",55, , 
1970,10,720,"Anchovy, northern             ",110, , 
1970,10,720,"Mackerel, jack",55, , 
1970,10,721,"Anchovy, northern             ",110, , 
1970,10,722,"Anchovy, northern             ",110, , 
1970,10,723,"Anchovy, northern             ",110, , 
1970,10,738,"Anchovy, northern             ",110, , 
1970,10,739,"Anchovy, northern             ",110, , 
1970,10,740,"Anchovy, northern             ",110, , 
1970,10,740,"Mackerel, jack",55, , 
1970,10,740,"Mackerel, Pacific",51, , 
1970,10,741,"Anchovy, northern             ",110, , 
1970,10,742,"Anchovy, northern             ",110, , 
1970,10,757,"Anchovy, northern             ",110, , 
1970,10,758,"Anchovy, northern             ",110, , 
1970,10,759,"Anchovy, northern             ",110, , 
1970,10,760,"Anchovy, northern             ",110, , 
1970,10,760,"Mackerel, jack",55, , 
1970,10,760,"Mackerel, Pacific",51, , 
1970,10,761,"Anchovy, northern             ",110, , 
1970,10,762,"Mackerel, jack",55, , 
1970,10,762,Yellowtail,40, , 
1970,10,765,"Mackerel, jack",55, , 
1970,10,801,"Mackerel, Pacific",51, , 
1970,10,801,Yellowtail,40, , 
1970,10,803,"Anchovy, northern             ",110, , 
1970,10,805,"Anchovy, northern             ",110, , 
1970,10,806,"Mackerel, jack",55, , 
1970,10,807,"Mackerel, jack",55, , 
1970,10,807,"Mackerel, Pacific",51, , 
1970,10,828,"Mackerel, jack",55, , 
1970,10,829,"Mackerel, jack",55, , 
1970,10,849,"Mackerel, jack",55, , 
1970,10,849,"Mackerel, Pacific",51, , 
1970,10,850,"Mackerel, jack",55, , 
1970,10,860,Yellowtail,40, , 
1970,10,861,Yellowtail,40, , 
1970,10,867,"Mackerel, jack",55, , 
1970,10,871,"Mackerel, jack",55, , 
1970,10,877,"Mackerel, jack",55, , 
1970,10,888,"Mackerel, jack",55, , 
1970,10,889,"Mackerel, jack",55, , 
1970,10,890,"Mackerel, jack",55, , 
1970,10,897,"Mackerel, jack",55, , 
1970,11,488,"Anchovy, northern             ",110, , 
1970,11,508,"Anchovy, northern             ",110, , 
1970,11,516,"Anchovy, northern             ",110, , 
1970,11,517,"Anchovy, northern             ",110, , 
1970,11,526,"Anchovy, northern             ",110, , 
1970,11,526,"Mackerel, jack",55, , 
1970,11,600,"Anchovy, northern             ",110, , 
1970,11,664,"Anchovy, northern             ",110, , 
1970,11,682,"Anchovy, northern             ",110, , 
1970,11,683,"Anchovy, northern             ",110, , 
1970,11,700,"Anchovy, northern             ",110, , 
1970,11,700,"Mackerel, jack",55, , 
1970,11,700,"Sardine, Pacific              ",100, , 
1970,11,700,Yellowtail,40, , 
1970,11,702,"Anchovy, northern             ",110, , 
1970,11,703,"Anchovy, northern             ",110, , 
1970,11,704,"Anchovy, northern             ",110, , 
1970,11,705,"Anchovy, northern             ",110, , 
1970,11,708,"Anchovy, northern             ",110, , 
1970,11,708,"Mackerel, jack",55, , 
1970,11,718,"Anchovy, northern             ",110, , 
1970,11,718,"Mackerel, jack",55, , 
1970,11,719,"Anchovy, northern             ",110, , 
1970,11,719,"Mackerel, jack",55, , 
1970,11,719,"Sardine, Pacific              ",100, , 
1970,11,720,"Anchovy, northern             ",110, , 
1970,11,721,"Anchovy, northern             ",110, , 
1970,11,722,"Anchovy, northern             ",110, , 
1970,11,738,"Anchovy, northern             ",110, , 
1970,11,739,"Anchovy, northern             ",110, , 
1970,11,739,"Mackerel, jack",55, , 
1970,11,739,"Sardine, Pacific              ",100, , 
1970,11,740,"Anchovy, northern             ",110, , 
1970,11,740,"Mackerel, jack",55, , 
1970,11,740,"Mackerel, Pacific",51, , 
1970,11,740,"Sardine, Pacific              ",100, , 
1970,11,741,"Anchovy, northern             ",110, , 
1970,11,742,"Anchovy, northern             ",110, , 
1970,11,742,"Mackerel, jack",55, , 
1970,11,756,Yellowtail,40, , 
1970,11,757,"Anchovy, northern             ",110, , 
1970,11,759,"Anchovy, northern             ",110, , 
1970,11,760,"Anchovy, northern             ",110, , 
1970,11,760,"Mackerel, jack",55, , 
1970,11,760,"Mackerel, Pacific",51, , 
1970,11,761,"Anchovy, northern             ",110, , 
1970,11,761,"Mackerel, jack",55, , 
1970,11,762,"Mackerel, jack",55, , 
1970,11,763,"Anchovy, northern             ",110, , 
1970,11,765,"Mackerel, jack",55, , 
1970,11,800,"Sardine, Pacific              ",100, , 
1970,11,800,Yellowtail,40, , 
1970,11,801,Yellowtail,40, , 
1970,11,806,"Mackerel, jack",55, , 
1970,11,807,"Mackerel, jack",55, , 
1970,11,849,"Anchovy, northern             ",110, , 
1970,11,849,"Mackerel, jack",55, , 
1970,11,849,Yellowtail,40, , 
1970,11,860,"Sardine, Pacific              ",100, , 
1970,11,860,Yellowtail,40, , 
1970,11,867,"Mackerel, jack",55, , 
1970,11,870,"Mackerel, jack",55, , 
1970,11,888,"Mackerel, jack",55, , 
1970,11,889,"Mackerel, jack",55, , 
1970,11,890,"Mackerel, jack",55, , 
1970,11,891,"Mackerel, jack",55, , 
1970,11,897,"Mackerel, jack",55, , 
1970,12,526,"Mackerel, jack",55, , 
1970,12,665,"Anchovy, northern             ",110, , 
1970,12,666,"Anchovy, northern             ",110, , 
1970,12,682,"Anchovy, northern             ",110, , 
1970,12,683,"Anchovy, northern             ",110, , 
1970,12,700,"Anchovy, northern             ",110, , 
1970,12,700,"Sardine, Pacific              ",100, , 
1970,12,700,Yellowtail,40, , 
1970,12,702,"Anchovy, northern             ",110, , 
1970,12,702,"Mackerel, jack",55, , 
1970,12,703,"Anchovy, northern             ",110, , 
1970,12,704,"Anchovy, northern             ",110, , 
1970,12,705,"Anchovy, northern             ",110, , 
1970,12,709,"Anchovy, northern             ",110, , 
1970,12,718,"Sardine, Pacific              ",100, , 
1970,12,719,"Anchovy, northern             ",110, , 
1970,12,720,"Anchovy, northern             ",110, , 
1970,12,720,Yellowtail,40, , 
1970,12,721,"Anchovy, northern             ",110, , 
1970,12,722,"Anchovy, northern             ",110, , 
1970,12,723,"Anchovy, northern             ",110, , 
1970,12,738,"Anchovy, northern             ",110, , 
1970,12,739,"Anchovy, northern             ",110, , 
